ticker,date,market_cap,1_month_growth,3_month_growth,6_month_growth,12_month_growth
CYBR,2023-07,6666127076,1.0493,1.1997,1.2633,1.2202
CYBR,2023-06,6353114297,1.0727,1.072,1.1553,1.1728
CYBR,2023-05,5922406908,1.0659,0.9796,0.9653,1.0948
CYBR,2023-04,5556448943,0.9376,1.053,0.909,0.8202
CYBR,2023-03,5926408276,0.9802,1.0777,0.975,0.9202
CYBR,2023-02,6045938794,1.1457,0.9855,1.0211,1.0268
CYBR,2023-01,5276899167,0.9596,0.8633,0.9659,0.8956
CYBR,2024-04,10509873251,0.8575,1.11,1.5365,1.8915
CYBR,2024-03,12255903467,1.1049,1.4,1.7473,2.068
CYBR,2024-02,11092707791,1.1715,1.4209,1.6967,1.8347
CYBR,2024-01,9468739091,1.0816,1.3843,1.4204,1.7944
BOX,2019-12,2586891656,1.0432,1.0154,0.989,
BOX,2019-11,2479712368,1.0079,1.1925,0.8554,
BOX,2019-10,2460381553,0.9657,0.9784,0.8549,
BOX,2019-09,2547718250,1.2252,0.974,0.9003,
BOX,2019-08,2079432375,0.8269,0.7173,0.6078,
BOX,2019-07,2514790724,0.9614,0.8739,0.9018,
BOX,2019-06,2615772795,0.9023,0.9244,,
BOX,2019-05,2899003210,1.0074,0.8473,,
BOX,2019-04,2877824313,1.017,1.032,,
BOX,2019-03,2829749464,0.8271,,,
BOX,2019-02,3421379171,1.227,,,
BOX,2019-01,2788514621,,,,
BOX,2020-12,2891938187,1.0602,1.0141,0.9528,1.1179
BOX,2020-11,2727810150,1.024,0.959,1.0093,1.1001
BOX,2020-10,2663878350,0.9342,0.8975,1.1306,1.0827
BOX,2020-09,2851616166,1.0025,0.9395,1.4636,1.1193
BOX,2020-08,2844567733,0.9584,1.0525,1.1912,1.368
BOX,2020-07,2968090655,0.9779,1.2597,1.2141,1.1803
BOX,2020-06,3035208845,1.1231,1.5579,1.1733,1.1603
BOX,2020-05,2702626477,1.1471,1.1318,1.0899,0.9323
BOX,2020-04,2356102384,1.2093,0.9638,0.9576,0.8187
BOX,2020-03,1948323649,0.8159,0.7532,0.7647,0.6885
BOX,2020-02,2387904200,0.9768,0.963,1.1483,0.6979
BOX,2020-01,2444587558,0.945,0.9936,0.9721,0.8767
BOX,2021-12,3889485309,1.0345,1.0646,0.9632,1.3449
BOX,2021-11,3759940744,0.9671,0.9858,1.0365,1.3784
BOX,2021-10,3887826496,1.0641,0.9913,1.0816,1.4595
BOX,2021-09,3653620949,0.9579,0.9048,1.0486,1.2812
BOX,2021-08,3814007960,0.9725,1.0514,1.2736,1.3408
BOX,2021-07,3921863232,0.9712,1.0911,1.3758,1.3213
BOX,2021-06,4038085476,1.1131,1.1589,1.3963,1.3304
BOX,2021-05,3627698548,1.0093,1.2114,1.3299,1.3423
BOX,2021-04,3594361368,1.0316,1.2609,1.3493,1.5256
BOX,2021-03,3484361688,1.1635,1.2049,1.2219,1.7884
BOX,2021-02,2994699301,1.0505,1.0978,1.0528,1.2541
BOX,2021-01,2850686745,0.9857,1.0701,0.9604,1.1661
BOX,2022-12,4325243790,1.0746,1.1774,1.1831,1.112
BOX,2022-11,4025145480,1.0302,0.9625,0.9948,1.0705
BOX,2022-10,3907035642,1.0635,1.0005,0.8894,1.0049
BOX,2022-09,3673600802,0.8785,1.0048,0.9343,1.0055
BOX,2022-08,4181909356,1.0709,1.0335,1.1064,1.0965
BOX,2022-07,3905173021,1.0682,0.889,1.0343,0.9957
BOX,2022-06,3655898794,0.9035,0.9298,0.9399,0.9054
BOX,2022-05,4046252850,0.9211,1.0705,1.0761,1.1154
BOX,2022-04,4392765562,1.1172,1.1634,1.1299,1.2221
BOX,2022-03,3931926554,1.0402,1.0109,1.0762,1.1284
BOX,2022-02,3779912315,1.0011,1.0053,0.9911,1.2622
BOX,2022-01,3775684567,0.9707,0.9712,0.9627,1.3245
BOX,2023-12,3661197600,0.9916,1.0145,0.8716,0.8465
BOX,2023-11,3692310652,1.035,0.8519,0.9464,0.9173
BOX,2023-10,3567456602,0.9885,0.8165,0.9176,0.9131
BOX,2023-09,3608884497,0.8327,0.8591,0.9373,0.9824
BOX,2023-08,4334031510,0.9919,1.1109,0.8875,1.0364
BOX,2023-07,4369328599,1.0401,1.1238,0.9893,1.1189
BOX,2023-06,4200776518,1.0768,1.091,0.9712,1.149
BOX,2023-05,3901318294,1.0034,0.7989,0.9692,0.9642
BOX,2023-04,3887994253,1.0097,0.8803,0.9951,0.8851
BOX,2023-03,3850497910,0.7885,0.8902,1.0482,0.9793
BOX,2023-02,4883417681,1.1057,1.2132,1.1677,1.2919
BOX,2023-01,4416640723,1.0211,1.1304,1.131,1.1698
BOX,2024-04,3923530429,0.9392,1.0595,1.0998,1.0091
BOX,2024-03,4177431277,1.1031,1.141,1.1575,1.0849
BOX,2024-02,3787114127,1.0226,1.0257,0.8738,0.7755
BOX,2024-01,3703344135,1.0115,1.0381,0.8476,0.8385
GWRE,2019-12,9066533287,0.9296,1.0482,1.1218,
GWRE,2019-11,9752773993,1.0894,1.2361,1.1396,
GWRE,2019-10,8952411451,1.035,1.0701,1.0688,
GWRE,2019-09,8649870215,1.0963,1.0703,1.1437,
GWRE,2019-08,7890061047,0.9431,0.9219,1.0462,
GWRE,2019-07,8365741303,1.0351,0.9987,1.235,
GWRE,2019-06,8082101633,0.9444,1.0686,,
GWRE,2019-05,8558213338,1.0217,1.1348,,
GWRE,2019-04,8376379185,1.1075,1.2365,,
GWRE,2019-03,7563057935,1.0028,,,
GWRE,2019-02,7541776949,1.1133,,,
GWRE,2019-01,6774138764,,,,
GWRE,2020-12,10560029390,1.1295,1.1655,1.1816,1.1647
GWRE,2020-11,9349042680,1.0685,0.9988,1.174,0.9586
GWRE,2020-10,8749560393,0.9657,0.9012,1.2431,0.9773
GWRE,2020-09,9060136699,0.9679,1.0138,1.2677,1.0474
GWRE,2020-08,9360308399,0.9641,1.1754,0.9598,1.1863
GWRE,2020-07,9709128410,1.0864,1.3794,1.0485,1.1606
GWRE,2020-06,8936909539,1.1222,1.2505,0.9857,1.1058
GWRE,2020-05,7963566222,1.1314,0.8165,0.8165,0.9305
GWRE,2020-04,7038670624,0.9849,0.7601,0.7862,0.8403
GWRE,2020-03,7146881922,0.7328,0.7883,0.8262,0.945
GWRE,2020-02,9752732372,1.0532,1.0,1.2361,1.2932
GWRE,2020-01,9260332437,1.0214,1.0344,1.1069,1.367
GWRE,2021-12,9482197528,0.9346,0.9508,1.0399,0.8979
GWRE,2021-11,10146078046,1.0097,1.0661,1.259,1.0853
GWRE,2021-10,10048596946,1.0076,1.0753,1.1462,1.1485
GWRE,2021-09,9972742626,1.0479,1.0937,1.1454,1.1007
GWRE,2021-08,9517090690,1.0184,1.181,0.9321,1.0167
GWRE,2021-07,9344975803,1.0249,1.066,0.891,0.9625
GWRE,2021-06,9118377128,1.1315,1.0473,0.8635,1.0203
GWRE,2021-05,8058605841,0.9192,0.7892,0.862,1.0119
GWRE,2021-04,8766759677,1.0069,0.8359,1.002,1.2455
GWRE,2021-03,8706610576,0.8527,0.8245,0.961,1.2182
GWRE,2021-02,10210591937,0.9736,1.0922,1.0908,1.0469
GWRE,2021-01,10487872882,0.9932,1.1987,1.0802,1.1326
GWRE,2022-12,5047987146,1.0704,0.9353,0.7952,0.5324
GWRE,2022-11,4715911519,0.9589,0.7292,0.7124,0.4648
GWRE,2022-10,4918099822,0.9113,0.7917,0.6433,0.4894
GWRE,2022-09,5396937092,0.8345,0.8502,0.7112,0.5412
GWRE,2022-08,6467047419,1.0411,0.9769,0.8255,0.6795
GWRE,2022-07,6211820533,0.9786,0.8125,0.722,0.6647
GWRE,2022-06,6347858640,0.9589,0.8365,0.6695,0.6962
GWRE,2022-05,6620186713,0.8659,0.8451,0.6525,0.8215
GWRE,2022-04,7645405941,1.0075,0.8886,0.7608,0.8721
GWRE,2022-03,7588266073,0.9687,0.8003,0.7609,0.8716
GWRE,2022-02,7833682930,0.9105,0.7721,0.8231,0.7672
GWRE,2022-01,8603630981,0.9073,0.8562,0.9207,0.8203
GWRE,2023-12,8408404726,1.0862,1.1481,1.4158,1.6657
GWRE,2023-11,7741458725,1.0621,1.1526,1.2013,1.6416
GWRE,2023-10,7289020151,0.9953,1.1357,1.1473,1.4821
GWRE,2023-09,7323549414,1.0903,1.2331,1.1848,1.357
GWRE,2023-08,6716733337,1.0465,1.0423,1.1134,1.0386
GWRE,2023-07,6418246182,1.0807,1.0102,1.1422,1.0332
GWRE,2023-06,5939045527,0.9216,0.9608,1.1765,0.9356
GWRE,2023-05,6444023797,1.0143,1.0682,1.3664,0.9734
GWRE,2023-04,6353197006,1.0278,1.1306,1.2918,0.831
GWRE,2023-03,6181394235,1.0247,1.2245,1.1454,0.8146
GWRE,2023-02,6032414609,1.0735,1.2792,0.9328,0.7701
GWRE,2023-01,5619379396,1.1132,1.1426,0.9046,0.6531
GWRE,2024-04,9214443839,0.0186,1.0191,1.2642,1.4504
GWRE,2024-03,496036835803,51.693,58.993,67.7318,80.2468
GWRE,2024-02,9595822977,1.0613,1.2395,1.4286,1.5907
GWRE,2024-01,9041939144,1.0753,1.2405,1.4088,1.6091
MSTR,2019-12,1502806403,0.9532,1.0008,1.0581,
MSTR,2019-11,1576625599,1.0621,1.1095,1.1236,
MSTR,2019-10,1484371909,0.9885,1.1419,0.9802,
MSTR,2019-09,1501626771,1.0567,1.0573,1.0101,
MSTR,2019-08,1421077491,1.0932,1.0127,0.9977,
MSTR,2019-07,1299933969,0.9152,0.8584,0.9433,
MSTR,2019-06,1420308479,1.0122,0.9554,,
MSTR,2019-05,1403224436,0.9266,0.9851,,
MSTR,2019-04,1514378971,1.0187,1.099,,
MSTR,2019-03,1486641828,1.0437,,,
MSTR,2019-02,1424416016,1.0337,,,
MSTR,2019-01,1378015859,,,,
MSTR,2020-12,3031873691,1.521,2.1101,2.5759,2.0175
MSTR,2020-11,1993305887,1.2854,1.5041,1.6889,1.2643
MSTR,2020-10,1550716363,1.0792,1.3543,1.2949,1.0447
MSTR,2020-09,1436865440,1.0842,1.2207,1.2406,0.9569
MSTR,2020-08,1325254224,1.1574,1.1229,0.9001,0.9326
MSTR,2020-07,1145042683,0.9728,0.9562,0.7879,0.8808
MSTR,2020-06,1177036080,0.9973,1.0163,0.7832,0.8287
MSTR,2020-05,1180240193,0.9856,0.8016,0.7486,0.8411
MSTR,2020-04,1197516715,1.034,0.824,0.8067,0.7908
MSTR,2020-03,1158156599,0.7866,0.7707,0.7713,0.779
MSTR,2020-02,1472289583,1.0131,0.9338,1.036,1.0336
MSTR,2020-01,1453322681,0.9671,0.9791,1.118,1.0546
MSTR,2021-12,6365757754,0.7816,1.0181,1.1645,2.0996
MSTR,2021-11,8144898726,1.0753,1.1576,1.5848,4.0861
MSTR,2021-10,7574868961,1.2114,1.2763,1.1337,4.8848
MSTR,2021-09,6252734251,0.8887,1.1438,0.9188,4.3516
MSTR,2021-08,7036005419,1.1855,1.3691,0.8336,5.3092
MSTR,2021-07,5934987394,1.0857,0.8883,1.1407,5.1832
MSTR,2021-06,5466704169,1.0637,0.8033,1.8031,4.6445
MSTR,2021-05,5139324068,0.7692,0.6089,2.5783,4.3545
MSTR,2021-04,6681361018,0.9817,1.2841,4.3086,5.5793
MSTR,2021-03,6805583533,0.8063,2.2447,4.7364,5.8762
MSTR,2021-02,8440195841,1.6222,4.2343,6.3687,5.7327
MSTR,2021-01,5202974899,1.7161,3.3552,4.5439,3.5801
MSTR,2022-12,2038462689,0.9123,0.8345,0.9197,0.3202
MSTR,2022-11,2234535031,0.825,0.6642,0.8295,0.2743
MSTR,2022-10,2708555899,1.1088,1.0254,0.5444,0.3576
MSTR,2022-09,2442831765,0.7261,1.1021,0.4872,0.3907
MSTR,2022-08,3364139832,1.2736,1.2489,0.74,0.4781
MSTR,2022-07,2641526183,1.1918,0.5309,0.5217,0.4451
MSTR,2022-06,2216493019,0.8228,0.4421,0.3482,0.4055
MSTR,2022-05,2693731666,0.5414,0.5925,0.3307,0.5241
MSTR,2022-04,4975695100,0.9924,0.9827,0.6569,0.7447
MSTR,2022-03,5013893451,1.1029,0.7876,0.8019,0.7367
MSTR,2022-02,4546216956,0.8979,0.5582,0.6461,0.5386
MSTR,2022-01,5063105210,0.7954,0.6684,0.8531,0.9731
MSTR,2023-12,8356704006,1.2042,1.7385,2.0628,4.0995
MSTR,2023-11,6939610983,1.3654,1.3269,1.771,3.1056
MSTR,2023-10,5082553079,1.0574,0.8406,1.2385,1.8765
MSTR,2023-09,4806833099,0.9191,1.1865,1.6296,1.9677
MSTR,2023-08,5229976790,0.865,1.3347,1.6283,1.5546
MSTR,2023-07,6046442117,1.4925,1.4734,2.3891,2.289
MSTR,2023-06,4051160827,1.0339,1.3734,1.9874,1.8277
MSTR,2023-05,3918405396,0.9549,1.2199,1.7536,1.4546
MSTR,2023-04,4103634743,1.3912,1.6214,1.5151,0.8247
MSTR,2023-03,2949739501,0.9184,1.447,1.2075,0.5883
MSTR,2023-02,3211959366,1.2691,1.4374,0.9548,0.7065
MSTR,2023-01,2530845866,1.2415,0.9344,0.9581,0.4999
MSTR,2024-04,21942164115,0.7998,2.9001,4.3172,5.347
MSTR,2024-03,27434651057,2.442,3.283,5.7074,9.3007
MSTR,2024-02,11234442817,1.4848,1.6189,2.1481,3.4977
MSTR,2024-01,7566046033,0.9054,1.4886,1.2513,2.9895
BLKB,2019-12,3786538991,0.9562,0.8693,1.0029,
BLKB,2019-11,3960001498,0.9363,0.9082,1.0642,
BLKB,2019-10,4229369727,0.971,1.0479,1.097,
BLKB,2019-09,4355646024,0.9989,1.1537,1.1792,
BLKB,2019-08,4360436265,1.0804,1.1719,1.2225,
BLKB,2019-07,4035965641,1.069,1.0468,1.26,
BLKB,2019-06,3775514815,1.0147,1.0221,,
BLKB,2019-05,3720959652,0.9651,1.0432,,
BLKB,2019-04,3855432261,1.0438,1.2037,,
BLKB,2019-03,3693715840,1.0356,,,
BLKB,2019-02,3566769467,1.1135,,,
BLKB,2019-01,3203092410,,,,
BLKB,2020-12,2749879302,1.0871,0.9767,0.964,0.7262
BLKB,2020-11,2529573703,0.9211,0.8098,0.9634,0.6388
BLKB,2020-10,2746151164,0.9754,1.0005,1.1135,0.6493
BLKB,2020-09,2815417868,0.9013,0.9869,1.0396,0.6464
BLKB,2020-08,3123728842,1.1381,1.1896,0.845,0.7164
BLKB,2020-07,2744729875,0.9621,1.1129,0.713,0.6801
BLKB,2020-06,2852705265,1.0864,1.0534,0.7534,0.7556
BLKB,2020-05,2625759580,1.0647,0.7103,0.6631,0.7057
BLKB,2020-04,2466185918,0.9106,0.6407,0.5831,0.6397
BLKB,2020-03,2708189383,0.7326,0.7152,0.6218,0.7332
BLKB,2020-02,3696544978,0.9603,0.9335,0.8477,1.0364
BLKB,2020-01,3849343151,1.0166,0.9101,0.9538,1.2018
BLKB,2021-12,3690749417,0.977,1.1162,1.0198,1.3421
BLKB,2021-11,3777652504,1.1009,1.1558,1.1498,1.4934
BLKB,2021-10,3431562736,1.0379,0.9913,1.0072,1.2496
BLKB,2021-09,3306399281,1.0116,0.9136,0.983,1.1744
BLKB,2021-08,3268369293,0.9442,0.9948,0.9572,1.0463
BLKB,2021-07,3461519417,0.9564,1.016,1.151,1.2612
BLKB,2021-06,3619229569,1.1016,1.076,1.3161,1.2687
BLKB,2021-05,3285372568,0.9643,0.9622,1.2988,1.2512
BLKB,2021-04,3406970408,1.0129,1.1329,1.2406,1.3815
BLKB,2021-03,3363693035,0.9851,1.2232,1.1947,1.242
BLKB,2021-02,3414587367,1.1354,1.3499,1.0931,0.9237
BLKB,2021-01,3007338657,1.0936,1.0951,1.0957,0.7813
BLKB,2022-12,3006971119,1.0077,1.2281,0.9832,0.8147
BLKB,2022-11,2983994017,1.1053,1.0212,1.0038,0.7899
BLKB,2022-10,2699797074,1.1026,0.9041,0.9086,0.7868
BLKB,2022-09,2448512341,0.838,0.8006,0.7928,0.7405
BLKB,2022-08,2922000028,0.9785,0.9829,0.8773,0.894
BLKB,2022-07,2986203928,0.9764,1.005,0.8208,0.8627
BLKB,2022-06,3058328811,1.0288,0.9902,0.8286,0.845
BLKB,2022-05,2972804925,1.0005,0.8925,0.7869,0.9049
BLKB,2022-04,2971241572,0.962,0.8167,0.8659,0.8721
BLKB,2022-03,3088565255,0.9273,0.8368,0.9341,0.9182
BLKB,2022-02,3330757168,0.9155,0.8817,1.0191,0.9754
BLKB,2022-01,3638021490,0.9857,1.0602,1.051,1.2097
BLKB,2023-12,4506631035,1.1597,1.1759,1.1927,1.4987
BLKB,2023-11,3885937732,1.0758,1.0031,1.0407,1.3023
BLKB,2023-10,3612015608,0.9425,0.9178,1.0127,1.3379
BLKB,2023-09,3832494888,0.9893,1.0143,1.2538,1.5652
BLKB,2023-08,3873884334,0.9843,1.0374,1.2403,1.3258
BLKB,2023-07,3935585818,1.0416,1.1034,1.2293,1.3179
BLKB,2023-06,3778533370,1.0119,1.2361,1.2566,1.2355
BLKB,2023-05,3734069781,1.0469,1.1955,1.2514,1.2561
BLKB,2023-04,3566661877,1.1668,1.1141,1.3211,1.2004
BLKB,2023-03,3056777953,0.9787,1.0166,1.2484,0.9897
BLKB,2023-02,3123370284,0.9756,1.0467,1.0689,0.9377
BLKB,2023-01,3201513534,1.0647,1.1858,1.0721,0.88
BLKB,2024-04,3958060816,1.0209,0.9077,1.0958,1.1097
BLKB,2024-03,3877021509,0.9874,0.8603,1.0116,1.2683
BLKB,2024-02,3926325492,0.9004,1.0104,1.0135,1.2571
BLKB,2024-01,4360558572,0.9676,1.2072,1.108,1.362
PRGS,2019-12,1862562734,1.0029,1.0426,1.0109,
PRGS,2019-11,1857217159,1.0563,1.0675,0.9599,
PRGS,2019-10,1758281620,0.9842,0.9417,0.8701,
PRGS,2019-09,1786460686,1.0268,0.9696,1.077,
PRGS,2019-08,1739757281,0.9318,0.8992,1.0452,
PRGS,2019-07,1867157230,1.0134,0.924,1.1678,
PRGS,2019-06,1842522779,0.9523,1.1108,,
PRGS,2019-05,1934751505,0.9574,1.1623,,
PRGS,2019-04,2020814569,1.2182,1.2639,,
PRGS,2019-03,1658785683,0.9965,,,
PRGS,2019-02,1664573375,1.0411,,,
PRGS,2019-01,1598828028,,,,
PRGS,2020-12,1889727063,1.0655,1.1696,1.0663,1.0146
PRGS,2020-11,1773487372,1.0253,1.0593,1.0324,0.9549
PRGS,2020-10,1729641696,1.0705,1.0688,1.0522,0.9837
PRGS,2020-09,1615735506,0.965,0.9117,1.0988,0.9044
PRGS,2020-08,1674259761,1.0346,0.9746,0.8557,0.9624
PRGS,2020-07,1618307247,0.9131,0.9844,0.7987,0.8667
PRGS,2020-06,1772248483,1.0316,1.2052,0.9515,0.9619
PRGS,2020-05,1717902029,1.045,0.878,0.925,0.8879
PRGS,2020-04,1643877931,1.1179,0.8113,0.9349,0.8135
PRGS,2020-03,1470441215,0.7515,0.7895,0.8231,0.8865
PRGS,2020-02,1956563999,0.9656,1.0535,1.1246,1.1754
PRGS,2020-01,2026244368,1.0879,1.1524,1.0852,1.2673
PRGS,2021-12,2113107127,0.9308,1.0253,1.0431,1.1182
PRGS,2021-11,2270226250,1.0373,1.1408,1.1785,1.2801
PRGS,2021-10,2188648800,1.0619,1.0931,1.0989,1.2654
PRGS,2021-09,2061019499,1.0357,1.0174,1.075,1.2756
PRGS,2021-08,1990028323,0.9939,1.033,1.0437,1.1886
PRGS,2021-07,2002153178,0.9884,1.0052,1.0214,1.2372
PRGS,2021-06,2025703196,1.0516,1.0566,1.072,1.143
PRGS,2021-05,1926370733,0.9672,1.0103,1.0862,1.1214
PRGS,2021-04,1991736756,1.0389,1.0161,1.1515,1.2116
PRGS,2021-03,1917151807,1.0055,1.0145,1.1866,1.3038
PRGS,2021-02,1906719195,0.9727,1.0751,1.1388,0.9745
PRGS,2021-01,1960136305,1.0373,1.1333,1.2112,0.9674
PRGS,2022-12,2220362142,0.9995,1.1624,1.0594,1.0508
PRGS,2022-11,2221473301,1.1002,1.0529,1.0813,0.9785
PRGS,2022-10,2019184699,1.057,1.0331,0.9842,0.9226
PRGS,2022-09,1910219999,0.9054,0.9114,0.983,0.9268
PRGS,2022-08,2109813211,1.0795,1.027,1.0716,1.0602
PRGS,2022-07,1954519951,0.9326,0.9527,0.9727,0.9762
PRGS,2022-06,2095877536,1.0202,1.0785,0.9918,1.0346
PRGS,2022-05,2054429376,1.0014,1.0434,0.9049,1.0665
PRGS,2022-04,2051576362,1.0557,1.021,0.9374,1.03
PRGS,2022-03,1943293434,0.987,0.9196,0.9429,1.0136
PRGS,2022-02,1968920773,0.9799,0.8673,0.9894,1.0326
PRGS,2022-01,2009337956,0.9509,0.9181,1.0036,1.0251
PRGS,2023-12,2384695421,1.0324,0.9589,0.9445,1.074
PRGS,2023-11,2309932366,1.0189,0.8795,0.942,1.0398
PRGS,2023-10,2267070374,0.9116,0.8975,0.9387,1.1228
PRGS,2023-09,2486868230,0.9468,0.9849,0.9983,1.3019
PRGS,2023-08,2626555977,1.0398,1.0711,1.0591,1.2449
PRGS,2023-07,2525973390,1.0004,1.0459,1.1161,1.2924
PRGS,2023-06,2524933645,1.0297,1.0136,1.1372,1.2047
PRGS,2023-05,2452151678,1.0154,0.9888,1.1038,1.1936
PRGS,2023-04,2415071960,0.9695,1.0671,1.1961,1.1772
PRGS,2023-03,2491072968,1.0045,1.1219,1.3041,1.2819
PRGS,2023-02,2479875416,1.0957,1.1163,1.1754,1.2595
PRGS,2023-01,2263269350,1.0193,1.1209,1.158,1.1264
PRGS,2024-04,2235996283,0.9499,0.9164,0.9863,0.9259
PRGS,2024-03,2353928688,0.9568,0.9871,0.9465,0.9449
PRGS,2024-02,2460200835,1.0083,1.0651,0.9367,0.9921
PRGS,2024-01,2440005318,1.0232,1.0763,0.966,1.0781
FICO,2019-12,10608708817,1.0625,1.1295,1.1999,
FICO,2019-11,9985122450,1.1332,0.9878,1.1975,
FICO,2019-10,8811056152,0.9381,0.8949,1.0943,
FICO,2019-09,9392093677,0.9292,1.0623,1.2492,
FICO,2019-08,10108102876,1.0267,1.2123,1.4478,
FICO,2019-07,9845566870,1.1135,1.2228,1.6389,
FICO,2019-06,8841626377,1.0604,1.176,,
FICO,2019-05,8337992948,1.0356,1.1943,,
FICO,2019-04,8051708701,1.071,1.3403,,
FICO,2019-03,7518190280,1.0769,,,
FICO,2019-02,6981539620,1.1622,,,
FICO,2019-01,6007380638,,,,
FICO,2020-12,14779063883,1.1067,1.1946,1.2218,1.3931
FICO,2020-11,13354001325,1.0693,1.0682,1.2459,1.3374
FICO,2020-10,12488571957,1.0095,1.0281,1.4066,1.4174
FICO,2020-09,12371304114,0.9896,1.0228,1.4107,1.3172
FICO,2020-08,12501880842,1.0292,1.1664,1.0456,1.2368
FICO,2020-07,12147305518,1.0043,1.3682,1.0353,1.2338
FICO,2020-06,12095673679,1.1285,1.3792,1.1402,1.368
FICO,2020-05,10718638222,1.2073,0.8964,1.0735,1.2855
FICO,2020-04,8878375252,1.0124,0.7567,1.0076,1.1027
FICO,2020-03,8769821913,0.7335,0.8267,0.9337,1.1665
FICO,2020-02,11956879023,1.0191,1.1975,1.1829,1.7126
FICO,2020-01,11732846169,1.106,1.3316,1.1917,1.9531
FICO,2021-12,11209531085,1.1066,0.9162,0.7849,0.7585
FICO,2021-11,10129565240,0.9226,0.7767,0.7135,0.7585
FICO,2021-10,10979504240,0.8974,0.7452,0.7299,0.8792
FICO,2021-09,12234652874,0.9381,0.8567,0.8985,0.989
FICO,2021-08,13042200199,0.8852,0.9186,0.9597,1.0432
FICO,2021-07,14733137863,1.0317,0.9794,1.0297,1.2129
FICO,2021-06,14280721420,1.0059,1.0488,0.9663,1.1806
FICO,2021-05,14197210643,0.9438,1.0447,1.0631,1.3245
FICO,2021-04,15043216911,1.1048,1.0513,1.2046,1.6944
FICO,2021-03,13616694487,1.002,0.9214,1.1007,1.5527
FICO,2021-02,13590119993,0.9498,1.0177,1.087,1.1366
FICO,2021-01,14308599511,0.9682,1.1457,1.1779,1.2195
FICO,2022-12,15257652523,1.1191,1.3634,1.4859,1.3611
FICO,2022-11,13634271402,1.2811,1.1251,1.4131,1.346
FICO,2022-10,10643027790,0.951,0.9725,1.0215,0.9694
FICO,2022-09,11190851783,0.9235,1.0899,0.8988,0.9147
FICO,2022-08,12117857110,1.1073,1.2559,0.9292,0.9291
FICO,2022-07,10943530615,1.0658,1.0503,0.9479,0.7428
FICO,2022-06,10268175900,1.0642,0.8247,0.916,0.719
FICO,2022-05,9648527740,0.926,0.7398,0.9525,0.6796
FICO,2022-04,10419490431,0.8368,0.9025,0.949,0.6926
FICO,2022-03,12450980049,0.9547,1.1107,1.0177,0.9144
FICO,2022-02,13041648899,1.1296,1.2875,1.0,0.9596
FICO,2022-01,11544939157,1.0299,1.0515,0.7836,0.8069
FICO,2023-12,28653669953,1.1379,1.282,1.4566,1.878
FICO,2023-11,25180914596,1.1483,1.1749,1.3325,1.8469
FICO,2023-10,21928815255,0.9811,1.0672,1.257,2.0604
FICO,2023-09,22350276832,1.0428,1.1362,1.2921,1.9972
FICO,2023-08,21432425899,1.043,1.1342,1.2554,1.7687
FICO,2023-07,20548323991,1.0446,1.1779,1.3109,1.8777
FICO,2023-06,19670966837,1.041,1.1372,1.2893,1.9157
FICO,2023-05,18896890010,1.0832,1.1069,1.386,1.9585
FICO,2023-04,17444843459,1.0085,1.1129,1.6391,1.6743
FICO,2023-03,17297790496,1.0132,1.1337,1.5457,1.3893
FICO,2023-02,17071926833,1.0892,1.2521,1.4088,1.309
FICO,2023-01,15674506301,1.0273,1.4727,1.4323,1.3577
FICO,2024-04,29559641464,0.9314,0.9829,1.348,1.6945
FICO,2024-03,31735698108,0.9968,1.1076,1.4199,1.8347
FICO,2024-02,31837597899,1.0586,1.2644,1.4855,1.8649
FICO,2024-01,30074996192,1.0496,1.3715,1.4636,1.9187
ALTR,2019-12,2467005650,1.0567,1.0121,0.9192,
ALTR,2019-11,2334719718,0.9338,0.9124,0.888,
ALTR,2019-10,2500357426,1.0258,0.8315,0.9278,
ALTR,2019-09,2437490222,0.9526,0.9082,0.9259,
ALTR,2019-08,2558861481,0.851,0.9733,1.0662,
ALTR,2019-07,3006869395,1.1204,1.1157,1.4252,
ALTR,2019-06,2683803232,1.0208,1.0194,,
ALTR,2019-05,2629056897,0.9756,1.0954,,
ALTR,2019-04,2694942518,1.0237,1.2773,,
ALTR,2019-03,2632632462,1.0969,,,
ALTR,2019-02,2400017957,1.1376,,,
ALTR,2019-01,2109793583,,,,
ALTR,2020-12,4214676697,1.1421,1.4107,1.4861,1.7084
ALTR,2020-11,3690185557,1.0911,1.2247,1.4736,1.5806
ALTR,2020-10,3382063555,1.1321,1.1848,1.6207,1.3526
ALTR,2020-09,2987553543,0.9916,1.0534,1.4531,1.2257
ALTR,2020-08,3013012279,1.0555,1.2032,1.1119,1.1775
ALTR,2020-07,2854613708,1.0065,1.368,1.04,0.9494
ALTR,2020-06,2836126928,1.1326,1.3795,1.1496,1.0568
ALTR,2020-05,2504157695,1.2,0.9241,1.0726,0.9525
ALTR,2020-04,2086763318,1.015,0.7602,0.8346,0.7743
ALTR,2020-03,2055931387,0.7587,0.8334,0.8435,0.7809
ALTR,2020-02,2709850799,0.9872,1.1607,1.059,1.1291
ALTR,2020-01,2744872740,1.1126,1.0978,0.9129,1.301
ALTR,2021-12,5798053436,0.9429,1.0375,1.1573,1.3757
ALTR,2021-11,6148854034,1.0604,1.1227,1.255,1.6663
ALTR,2021-10,5798359497,1.0376,1.1238,1.1851,1.7144
ALTR,2021-09,5588456619,1.0203,1.1155,1.227,1.8706
